"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xfc0e48518529028bfabf27743be1001879113dba11e60c10b217063a86e01e4d","1622523120","2021-06-01 04:52:00","0xdb9d281c3d29baa9587f5dac99dd982156913913","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,943,052.089481","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x8fa0c28731fbdc26dd666018ab484d7f8b33e82f45c1deef16c8d8c03a3fd95a","1622523202","2021-06-01 04:53:22","0xb53cddfbb0574abc98966ea8a8bed73aba7a89be","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","49,906.391782273496022662","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x569cd0a075908f3c728d5bce3c9258fc0dbe4fec3945f55a9b958975a2bcbbca","1622523216","2021-06-01 04:53:36","0x71abba53768a3d8fab89ff22aba855d36aaf0147","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5,000","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x9a2cb8918935daee119e9498ef5f29db1568ef20e42987b0b61b6dd25d266e4d","1622523283","2021-06-01 04:54:43","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x3a3fd2ad9249bcf337c81eeeb6d950406ff8722c","69,642.337862026867940626","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8eae55ffe6f64499ab1a19ffa393a3e08e7980c47ecc28fb6d0051d9a0be8ab3","1622523373","2021-06-01 04:56:13","0xd10b229659f8574c8fa0226671ca7e15ddf2a5be","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,379.813964815556383624","0x4bb3205bf648b7f59ef90dee0f1b62f6116bc7ca","Beyond Finance","BYN",""
"0x639680c0293e66877d7c9635e6f6ff454e271fc00df55c590ce90a59df9150e7","1622523390","2021-06-01 04:56:30","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x47ed57f375d3dddae2ded7a6de522c35bc9419af","294,305.282201","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x8a9474a8073608ef46de5c4331cc179094e798feeb8bad7c320129a54de04cea","1622523472","2021-06-01 04:57:52","0x27aae6ff5eef49c58f136f4898415b0c3554bf13","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","37,027.439615","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3bbebd927147331ed00c8f798f0235a130fa74f77793c6fdcd79ec1027e2845a","1622523499","2021-06-01 04:58:19","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x310ddc109ee6fbbb9edf0abcb3aa7da0728a2a80","8,381.189263","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xdabc6b93a5f03d9357986afe8d0334a139d7ca276f2e1953f5a200aeb3e61c57","1622523502","2021-06-01 04:58:22","0x6d3f3d90284aef5d1567965b13aed30e73d8c63c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","7,314.567891","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xe77f83b7386c463364722c14d5d7bbb2fa9115181ed478b4b3e2481b4a175a6c","1622523502","2021-06-01 04:58:22","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x71abba53768a3d8fab89ff22aba855d36aaf0147","8","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xef2bd31ed1c682507f037fc1d2e80359fe4795cfb3f854e44877eef73409f7db","1622523503","2021-06-01 04:58:23","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xdc95764e664aa9f3e090494989231bd2486f5de0","320,562.844043","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x309e90ecd75e9f31976f20027cb411a2bf013f1391c4f616e113f4bc945d3618","1622523505","2021-06-01 04:58:25","0xe0b4bfaea4ce41d50449e7e3f8d3a53ffe8005c2","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","11,978.396139","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0665b7033bda8f6055dc00c48f5cd12b5a8817e9f2eb43a8a0f27b3bb58bcb4c","1622523523","2021-06-01 04:58:43","0x05f590fb73b66c9a681101e8bbd868975fb2b3c5","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x379e8dacab4df16cf3ad390458c1c0a391e6fafc2b384fd05fd21aa81e0df0d8","1622523524","2021-06-01 04:58:44","0x4d1a156acd6579830f27f7e8b7f4206d4d73698e","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","25","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x84d3789b19e78105f746953e2c2601c180376e16071041f06f8e037644b16cb8","1622523529","2021-06-01 04:58:49","0x1963203759f5c5eb5c5c916b3509c9f26dd0381a","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,634.545888","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x61becd30114cd3fddafa542fc674e00037da44584d9e639bd882d6e15c8feafa","1622523529","2021-06-01 04:58:49","0xe8d656a792413cf80c3f6b3173da1ce010004ac3","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","49.78434533","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x60371234d7f9fb60895c443cd45d18fb20bb9ab1c086d3d97617d5b1e665c69e","1622523529","2021-06-01 04:58:49","0x54f750c7b04efcc731f120fa8cd7c8d061b9bac1","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","296.683998118572437306","0x0202be363b8a4820f3f4de7faf5224ff05943ab1","UniLend Finance Token","UFT",""
"0xde7971254ec73b698532858235dcc2e1bb64fe557f4fb678671011241d117a27","1622523536","2021-06-01 04:58:56","0xbd519e8de5ba2e5236339866504dfc92be77e233","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","3,864.998478","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xec7f3a9adcb37df4d345f01ef6c7f5957544d1612fb645b342df50567c7c5741","1622523592","2021-06-01 04:59:52","0x2c76fb7a745c8c28d38142beaebd8b7e3e529f60","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","762.062263","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x4cb8c0a8c49e6260288d3e773d2f8300a6e3e45c6d45d07b45058df12c0767d9","1622523592","2021-06-01 04:59:52","0x5b4272e9b5e167e9d23523addaef08e1981b8967","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","400,067.075160294392833244","0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042","Paint","PAINT",""
"0x1eb7c6e6a0cc69a378b4ce619fc310d1c426e31d3746d1dde4920f33f696be2a","1622523599","2021-06-01 04:59:59","0xb0e0e1ed148ec99d6c46bb2d6df36d3dfda2a953","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","8,000","0x9695e0114e12c0d3a3636fab5a18e6b737529023","DFYN Token","DFYN",""
"0x67d3838504481d93c107461aab0da2a6c1f722194710b5dd5fd92c95052192ea","1622523617","2021-06-01 05:00:17","0xbf580777a9f0cf56bfa6ee0084687bf4cc24a4a8","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","499.899632","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xd60e5a75f00768fb5dd709a90917f19de7603669e37d3f1bc92e249109758d18","1622523617","2021-06-01 05:00:17","0x2f8170482af9cf6a09819bcffffab43aa2b6a723","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2","0x6c28aef8977c9b773996d0e8376d2ee379446f2f","Quickswap","QUICK",""
"0x917285da4989d5e6b5f94b8e8edd52cabe5866e94aee5836c240b4aa14b422c9","1622523662","2021-06-01 05:01:02","0x6b0dcbf21cef9f88fd1d2720571192ee18f0cfd4","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","80,444","0x6c6ee5e31d828de241282b9606c8e98ea48526e2","HoloToken","HOT",""
"0xd671837326458dc3f0cd9ac9616eb79dce4e7212874e1fa4013755ae41ad18d3","1622523662","2021-06-01 05:01:02","0xa9d12bdafe80c325190067c2fd198594cb61f00d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","17,131.3884","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xae798df8147c662ba4788d176774b3d1909ea5b4719271b192afd274c525e764","1622523662","2021-06-01 05:01:02","0x408132a5c6b09aa8dff7b877ad9a3d3fe6abdcc3","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","121,458.328088","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x72839aaa99cf93b2f63331f6ff79a30ed3fe015b23bd3cb7f9c18cbeee3f4902","1622523662","2021-06-01 05:01:02","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x798953ff89c0cdde6681977c9b7321efe1e87d0e","14,073.829265","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb1a1892c2ae527f1ed814361efe7e8402bfb5f82799b92d3c76c8372f46dd193","1622523665","2021-06-01 05:01:05","0x173a4f9ffc73986f8b424c6589dd7fe3b8e24b95","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","434.781701430363810299","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8b26ab61dcea9df0e290495851d33d5b00f9b5d70584ea6f7278cbe00e2b984b","1622523668","2021-06-01 05:01:08","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xdf64c3a6301cfbc47d238b0fe4b9c9606e044133","607.927351","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x69803ecc4ebffa71dbd1b5f872855422d23bba08038a93f0622add37eae31008","1622523704","2021-06-01 05:01:44","0x55119a68d5e8a28a345475b2f33d4c92a619e60d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5,172.008723","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6c3c0a477bd5532f96ff6f96ce727ed014b8fae669231d7286c723af7ce48535","1622523735","2021-06-01 05:02:15","0xa100ac826b1c7e945d2787b7360d15b0db16f277","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","38,346.65655","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x2e63286e661ec343850d48a63fc61bc826a9e8528a4bb6a9bd054e6ee18e80db","1622523838","2021-06-01 05:03:58","0xe644ff190557a0ed85cbae3273d9b63a6e5fefa6","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2,328.762232096117480564","0x9695e0114e12c0d3a3636fab5a18e6b737529023","DFYN Token","DFYN",""
"0x2c9bf7cf049b9105f0f451f7c9b387877b106fff1264826abf049e6f3f9790d6","1622523840","2021-06-01 05:04:00","0x3a3fd2ad9249bcf337c81eeeb6d950406ff8722c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","97,876.661748631408657712","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x12738b10fc84cf10039becb5cd212cbb873d91961f58a48df8ca02f7d5b00339","1622523865","2021-06-01 05:04:25","0xca6769d96762fa4cf0256eb4e1d11d9cf6f6a85c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","99,995","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xddad76286175462132df2fe160bae01b9ee9151017790d6e88df80f88be51253","1622523865","2021-06-01 05:04:25","0x0c6b8183d59f4547d9a87982f09376d9ae261071","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","204","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8069e84109ec301da7044dccd82cc3aea717685c98616c1bb74f6fa40288df08","1622523887","2021-06-01 05:04:47","0x5b4ef211b9c4de9c5ab71ffac0f00e1808c5bce9","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","50.132256533615142134","0xad32a8e6220741182940c5abf610bde99e737b2d","PieDAO DOUGH v2","DOUGH",""
"0x1eccb6fb30cd2e4ebf609e76edb29905bbc0c635e11d7cbb2f559cab39e0ca53","1622523993","2021-06-01 05:06:33","0x8c9070668cb561447caf13c35eb51c3bc462020a","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","170.03","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x6e4aae38dbdb0989a5dff2c916058d656be36682993f0f7a24a84fe1f5afa69b","1622524029","2021-06-01 05:07:09","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x85bafd87bb8f340125b6059246be37a5f2f215ae","1","0x9534ad65fb398e27ac8f4251dae1780b989d136e","PYR Token","PYR",""
"0xcfd07250fda0533f3d28ac36e7f75c52cc83cd6fb636ab080bc35337552e3bc4","1622524030","2021-06-01 05:07:10","0xd10b229659f8574c8fa0226671ca7e15ddf2a5be","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","31,933.937036537699218","0xc4c2614e694cf534d407ee49f8e44d125e4681c4","Chain Games","CHAIN",""
"0xfff93da24efcf53d8fe9062416e0893d36396d19da7441c8fcaeff5316a9c6c1","1622524149","2021-06-01 05:09:09","0xf9ed4de3793bc577c8eb1a269387d28cf11def2d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","9.83884555","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xe3e7b10b5cde92c2421337f9addb1d18a1567bbbd73b660464c1fd8d0c6d4d3b","1622524243","2021-06-01 05:10:43","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xc9f4ab5c49b32136d1e2e8fca32d41129d5644a1","1,010","0xd2dda223b2617cb616c1580db421e4cfae6a8a85","Bondly Token","BONDLY",""
"0xccae10047c93bb13c94d35fff8f14e6997557ebeb320a7935436e8dfd7416a0d","1622524278","2021-06-01 05:11:18","0x760497bffaed0850eb7db38b5a28abc3b1c656e7","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","25,457.960830958454213486","0xc4c2614e694cf534d407ee49f8e44d125e4681c4","Chain Games","CHAIN",""
"0xf4bbf3062cc8fcc6def31c6ae55ab3ebba00a0945e4e72cc03296692bf6bff98","1622524360","2021-06-01 05:12:40","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x09cba7a42d174e0fcfabce462dd27db78bedfd5a","40,218","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8ae59eaab4b6fcb76250629d61dfb5dc612f8158da8fae17e6c00861ceb115a8","1622524377","2021-06-01 05:12:57","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xdb0a1d1916b373d9be04978ee25434f36ca84733","10,762.327153","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9416860954bfd0b61496b92ee9d3a9dcb60062304424d7eb28a32cb6b10a931a","1622524391","2021-06-01 05:13:11","0x5b4ef211b9c4de9c5ab71ffac0f00e1808c5bce9","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","54.749376742676699974","0x0f5d2fb29fb7d3cfee444a200298f468908cc942","Decentraland","MANA",""
"0x4919bf34898f0750987b404779ba7e6f08c23f97a0208972c4c2ad0232aecd75","1622524514","2021-06-01 05:15:14","0xf2d3c5c60e7c28a58d7d6a1aa8d7c5e545aab08b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0.03952493","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x66bce1cff250375a371030886da1505d7612bb829d0c8935570e66a686210ca0","1622524588","2021-06-01 05:16:28","0x733a9d80942fd064294fefbda17ef1b1ac640ef8","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","95","0x1f9840a85d5af5bf1d1762f925bdaddc4201f984","Uniswap","UNI",""
"0x56bedf3d7b0b27fa70942479b57a87363fec79a7967332e10dc086768712f90f","1622524666","2021-06-01 05:17:46","0x99ed04c212dd3929e9063bd78b26ef41858cb62c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","4,543.752196229995227307","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xf13ad7ab8b2c5da06ac1b827c49d697ce6bb4c4122320532dd226f1bd0930a86","1622524701","2021-06-01 05:18:21","0x598f2ff6be73ffcf8f18e244f5fbe1bbfb0a4349","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","75,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x79995b8f17a099b074813658948f28b365c44fbe1386f6485c1a0fba120cef98","1622524720","2021-06-01 05:18:40","0xe34b087bf3c99e664316a15b01e5295eb3512760","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","609.067596614669060212","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xe654a16220dea4435b04d33575a68a8636e78913aaedc9374fa1bf31b1f48713","1622524768","2021-06-01 05:19:28","0x160a6bf2b68f375ea0d1b7d8d06fed76746502bd","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5,489.785547057189318498","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x1cd82b82787a7192d3aef5f9c90fe0981e24380303d39ed9f3ccf516ad5c62f9","1622524777","2021-06-01 05:19:37","0xdd271f245c133c5fea3a3c72739d419ed2cb9a17","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","12,621.626193","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8fd497cb891ea0785fa9c06ca7d252c317132e9994ce19f8f9de8b9d95f562cf","1622524783","2021-06-01 05:19:43","0x56cd520f0bf9812acd3d2780a832a9a23f5ea830","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","244.239644826386579423","0x9695e0114e12c0d3a3636fab5a18e6b737529023","DFYN Token","DFYN",""
"0xc1f56a1b3d5f961a9c5e840719ef5c3059b850162dd9cbc9b25c6f84729e73cc","1622524783","2021-06-01 05:19:43","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x00402e826833fbeb6f67072f3df3c8554a0b10e6","6,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8789aa1babd023446bed051879c01cdd98780c4faf5793a97f90cca62e21ffd1","1622524847","2021-06-01 05:20:47","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x2e7296ebc57fcf7c0b112d2a46062017be2b1792","300.544953779078227906","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xa39678ac6eef9e2d8efdbf4602d220bf59941aedeb0db60065151998096a2e5e","1622524858","2021-06-01 05:20:58","0x8274853f6d2a2a28e642b7660516ba5a0ad027a0","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","15.6521645","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0x3b8843c4ed7c37be2b53989964e046149538350bda34526e5c5c684bab954fc8","1622524878","2021-06-01 05:21:18","0x9725bdd039fcfe6dee3de5398c3ba06113390aec","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","140,525","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x5c3e20342afd0f935b058c60dacc1c8d36bc8a7b98a7b4dd2c83793b2e77aea9","1622524892","2021-06-01 05:21:32","0x5e15f1e303ccca048f47d2c58bb9061e883e1258","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","18.86309143","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x66db9f896eed3654a0bf01ffc384d8d01f93c24d9459ffabc3d427710612d8c5","1622524893","2021-06-01 05:21:33","0xe34b087bf3c99e664316a15b01e5295eb3512760","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","18.637012","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3b60ba93b62a1b98f8875e2fd3e35eb14fa2f7a36490799006c37bb6a2854035","1622524918","2021-06-01 05:21:58","0xbb793c954cc6c4c84c65373bfce924c7a0b7108e","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","20,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x4ba66ee2f1b1d292d728f26e5e8b0fdc5ce74ca05254041f5c8ec9fc5e5ac5cf","1622524970","2021-06-01 05:22:50","0xe24759dff56214433a78ddfcc68af10f58c8c17b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2.2726241","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9d5e5c67f9b99f92ac6f84f3ed23914eab128324910ec8900ad7d74e77be3e11","1622525009","2021-06-01 05:23:29","0x7e784506087d8336e34223b0ca998aa6f666fb39","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,234.515072790861479878","0x853d955acef822db058eb8505911ed77f175b99e","Frax","FRAX",""
"0x1b87d36d11bfd5057b27378064b0b6673962c4e447213a099e882cdd9fc40fb7","1622525114","2021-06-01 05:25:14","0x63a63ba92aa62ad09e7d543f31e7dcc2fc1c259b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","88.452786","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x7570e229714354251a7528176db17a2a619efd028530b8365e6336d37f9b7b69","1622525139","2021-06-01 05:25:39","0x7e784506087d8336e34223b0ca998aa6f666fb39","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","573.107013113319202464","0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0","Frax Share","FXS",""
"0x6e182cf1d0ea4caeaabff744dc78dd883319d7baedbfbd378994939ca218ca34","1622525157","2021-06-01 05:25:57","0x829148aba1177c4b6a6a3dbca3e165fd34094e1b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","883,770.570973720982850812","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xfb8a3dd5826abcf04aa344f83f534b12b16bf008b2516add90cee8b07d766881","1622525179","2021-06-01 05:26:19","0xb0e0e1ed148ec99d6c46bb2d6df36d3dfda2a953","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","8,000","0x9695e0114e12c0d3a3636fab5a18e6b737529023","DFYN Token","DFYN",""
"0xadc55d7d80db6896e98472ab5eba2da83fa14a65981c04673dee3e443b72d64c","1622525273","2021-06-01 05:27:53","0x43ea77bc1737cc90f9f339297ebb1e4d165c7c8a","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","114.294974","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x6a94bd5426aeba9c1b0a8d243c037209429e0f201d78eae4321736a716374081","1622525300","2021-06-01 05:28:20","0xf0610e237a948416f7061294b743772e5d2dac7d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","45","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xa6275b446db36f3a81e65fba11766c29d5bb51ed99e3b7955c2724a7c883c1ba","1622525355","2021-06-01 05:29:15","0x43d3a26547438027de39ffd4b96c1ed7ea4b16cc","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","9,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3f75944d8411eb673f69b29ef446adba54581fb3774b7c618eb59f885ef2ac77","1622525361","2021-06-01 05:29:21","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xa31952e6b3edee58d5304816fa0d7e3cafa3149a","150","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x81d16a18c8758f55485f4da351556a2b6d34932c1e115ac16ec902f9ca8be301","1622525420","2021-06-01 05:30:20","0x9c89964f2b024b7876ec552b46780ab6235faf26","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","3.203466","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xc97757a942165457333ae2e97c18d776d71d2198696a5af3f2f832f7f4d87220","1622525423","2021-06-01 05:30:23","0x55cc0ab2da3f7bb199bf664ea81f4e2fea166b55","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","26,938.808172","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x826a826eab84286d7e4907261a481067694754d387df289c5076df2448f476a2","1622525445","2021-06-01 05:30:45","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xe0e6fed2829c5a22fa81fd7296496109325b562c","50,000.782916781781834266","0xfe3e6a25e6b192a42a44ecddcd13796471735acf","Reef.finance","REEF",""
"0xe9447f8bd8ecbe7821f436b8b05fcef158adb3ffd992297b9a1c991fdf6e4728","1622525558","2021-06-01 05:32:38","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xc1e42f7bc7fd2bdffb6e78e43c0644e874a131fd","489.924483","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x741c09a04c0f351400a978954334aa79c61cd8e6d46bc808a93090e897eebbbe","1622525728","2021-06-01 05:35:28","0x17fa776b8df4f57524667433f3760fd51f275d97","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","4,013","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb6455354aff92fae59e338ade2a1fea838b4598d43de5b004b9d0adcd398ae41","1622525850","2021-06-01 05:37:30","0x84e2ce502ec547c96eeda2a3898bce6548536fcf","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","171,276.7812","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x80398f9e5667e3bb96f6da1dd9553032be5043d7a42b0d3c03c8091ff12762fe","1622525895","2021-06-01 05:38:15","0xf57efb42552c94de7cbb1c6f460e48bde3abfd66","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","248","0x9695e0114e12c0d3a3636fab5a18e6b737529023","DFYN Token","DFYN",""
"0x3c96c48cd2e9fa3b94fb4c2d073a9b8176f06ed174673674e1f291b218b4bfad","1622525895","2021-06-01 05:38:15","0xb939b1558ade2b3e3d7cd94092d071a7728c7ac2","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","302.8107","0x2d80f5f5328fdcb6eceb7cacf5dd8aedaec94e20","AGA Token","AGA",""
"0xff35a7cba6ca848dcecf3f6a696db453035499cbea4a961358ad2f19efeede4a","1622525914","2021-06-01 05:38:34","0x2e92525c72446ca80d8b29d5ae7d8a35dfb4e99e","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1.60696043","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
