blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
12547027,1622529799,0x4b72f59548840cbc2a8f8e4abc98918d63fb848a54d5137f4181655a68fd6785,11,0x23838729318896a1419544f04abc10bcf15e11cad71d611d61adee7ed633dac0,0xb368e76347398ec00f0a3bd7aee80feeccb11298,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,252000000,USD Coin,USDC,6,85,114663,21000000000,107194,5831733,deprecated,1244
12547027,1622529799,0x3be6b37ae53d73a68dc4024caedc54c82693ae23a907a19c6fc749a3f3f131e4,3541,0x23838729318896a1419544f04abc10bcf15e11cad71d611d61adee7ed633dac0,0x8f9f67770c8cbfff7d5748d15996dc1cfb2fc5fc,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,716238553650568391835,Dai Stablecoin,DAI,18,178,97261,18000000000,74792,13192760,deprecated,1244
12547032,1622529870,0xd014ec48da9f435f716ce66c0f8b5b53bbc161b5542da2e12ca816b6f54a826e,208,0x7255ea172dd1687888d8364faf2f8522dfe5ba4a73636da365464b6435f77b41,0x151da893389da660a178b0bffcae1605ab64e56d,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3500930231,Tether USD,USDT,6,50,108181,17000000000,85712,3732131,deprecated,1239
12547032,1622529870,0xe206d846439667cb11083996fe4d03aaafe21aa45d6dff52993535c8b7a1e254,27,0x7255ea172dd1687888d8364faf2f8522dfe5ba4a73636da365464b6435f77b41,0x70bd6339a06d2f8a3a76666c47979c6b3264a578,0x514910771af9ca656af840dff83e8264ecf986ca,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,434370702340000000000,ChainLink Token,LINK,18,53,100531,17000000000,78062,4120805,deprecated,1239
12547033,1622529873,0x6ee5e2e5349ce97e3f1b65f4440b54be5ddd351101699173fb193c1ce8ece8d3,519,0xb8ae0d771339d0872d24c869dd153a58bc0a83d7b42e37b05f494ad18cef7fe1,0xa65b44e85db0c0a280d203a88af460c308c86842,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2503120000,USD Coin,USDC,6,9,114675,20000000000,92206,586997,deprecated,1238
12547034,1622529878,0x5e0c8373721f041ecce81ba555fe3fc643c938c1f072ccd9c066e14a93a6d1fb,42,0xbc462605605ad8fec5de4abf21f147ccae45b8c4523a6213c282e04528dd0c50,0xfe12b6c67ac7b022ed91ced4641a30780201564c,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5111843,Wrapped BTC,WBTC,8,67,103129,17000000000,80660,5683561,deprecated,1237
12547034,1622529878,0xbdc125ac5f199586321b9e5293c0b036e911791f7933654f74f0ed5990763feb,326,0xbc462605605ad8fec5de4abf21f147ccae45b8c4523a6213c282e04528dd0c50,0x4af3bee5863498f1f137193f475967808d39fa36,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,7790000000,USD Coin,USDC,6,99,114687,15000001347,92218,14954268,deprecated,1237
12547036,1622529883,0x13ea77e60ab48dd5440c8c3be8bdd092bbcd6ba4847df156675f4c0da103d994,38,0x265926b33a5be0ae73ed3d7fb7beee7face6ba8ee8b5f6c056edcbcdcd153256,0x2946885c8f6f162d0ad1cdc73c1f842f9a10361d,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1331882500,Tether USD,USDT,6,33,108181,20000000000,85712,2811055,deprecated,1235
12547040,1622529960,0xbebb3775a39d835842f7f9d5235f3d06efaa8e9336283d372e5bbdc04eada413,39,0x03f1a6e81b341ad0a64f66ca845c109d0e9c161f02b8918d61617613ef7e3652,0x9ba2a450327716d3e04308f6e97cfe1512b3c312,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,747779073,USD Coin,USDC,6,141,114675,22000000000,92206,12901360,deprecated,1231
12547040,1622529960,0xcd2183b44cd99dac8d2ad2c102fd0a04dfecd654ef34c49b927f423bb47d4109,4090,0x03f1a6e81b341ad0a64f66ca845c109d0e9c161f02b8918d61617613ef7e3652,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1798446472360766448724,DFYN Token,DFYN,18,151,102147,21000000000,94678,13483185,deprecated,1231
12547041,1622530004,0x3ddd2f465442437d3b8e7c12061c4a937cf10a6a3e854d1ec8483140db77bbf8,46,0xe964683c82cd4522d1ff2f9cf1bf22e31e02294ae48348a2641484e50edd9414,0x84f40f47c2a6f057e7be8d730ff61eb4ae2857ca,0x467bccd9d29f223bce8043b84e8c8b282827790f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4610000,Telcoin,TEL,2,190,100628,19000000000,78159,14831879,deprecated,1230
12547044,1622530067,0xf4f0623d3ca74287ee8d69d3a254beff4cacc2ca1f5a665d58373de5110ab22c,25,0xa27546d88ee0ee1d6d80a36fda8bc5685fe74d05a3a28c92411069d796aa1ef2,0x160a6bf2b68f375ea0d1b7d8d06fed76746502bd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,49148075026,USD Coin,USDC,6,51,114687,17000000000,92218,4569347,deprecated,1227
12547044,1622530067,0x949826b2316cb5fa1c43599ae68c47224538227161ed3d2eebda4a1587097bd6,7,0xa27546d88ee0ee1d6d80a36fda8bc5685fe74d05a3a28c92411069d796aa1ef2,0x648ed74987575ba42d23185b3812cbc3c4f2710b,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000,Tether USD,USDT,6,149,111363,17000000000,88894,13701315,deprecated,1227
12547050,1622530095,0x64f569a7ab8c7109bb8794ab82db323183979cfc28de5534cc1c81b041d618cd,482,0x6afd379be75a09310bac0f9e4879f8c58ce4542d7635e05497c71e22ee808229,0x2ef0782745b9890c2d1047cbd33be98e22ec35a2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,6890000000,USD Coin,USDC,6,14,114687,23000000000,92218,1033083,deprecated,1221
12547055,1622530178,0xfffe12bc2d9a56fe27e0cbe339060d9b587c810779665c5cf57f8c831f409f11,72,0x95684bcff9030fb2900e3dcb2316d380bb00aaf8634fb3a11cab337dcd361d4c,0x93c2fbe1f969fa0112f7f85d2bad9ae3ef71ffef,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000000,HEX,HEX,8,44,102244,22000000000,94775,3356532,deprecated,1216
12547057,1622530240,0xeffecdababed8e2b73285610f8ff1475beecd9322ceac0d2f2bc16d2933d2419,73,0x64edd58e53afa2ea5ace4fffa5c41e05c4aae0afd7cd0ef127f1bc34641b4160,0x93c2fbe1f969fa0112f7f85d2bad9ae3ef71ffef,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000000,HEX,HEX,8,54,102244,22000000000,94775,3036152,deprecated,1214
12547057,1622530240,0x434a5a1df195bd1272afab3f0e61343fb69744a2705f3b67f1cedd3b136e490b,6,0x64edd58e53afa2ea5ace4fffa5c41e05c4aae0afd7cd0ef127f1bc34641b4160,0x20e6283c2f843a7489c4c3dccd0a00212f6b14c7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,22526383610,USD Coin,USDC,6,55,114675,22000000000,92206,3128358,deprecated,1214
12547057,1622530240,0xadfe83a4f2ced5a8007e59c154233b44e33e40b630c0cee2adc10177ac2c58b2,224,0x64edd58e53afa2ea5ace4fffa5c41e05c4aae0afd7cd0ef127f1bc34641b4160,0x187b2208ae806c8dac5c19053c97d8ce8bf53509,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4456962659,Tether USD,USDT,6,99,108193,21000000000,85724,6308043,deprecated,1214
12547058,1622530251,0x239607537d550d06b6487064732e808c756933b6cbd538dd6a53546b81beea84,121,0x5a1cea49e8ae993b75399adc23ae31ff6347d8c1341e563ea34d9f47259043ad,0x23bc393ba7a0193198bb4e2ca1d5ad9ecba64051,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10366114098,Tether USD,USDT,6,44,108193,25000000000,85724,1749251,deprecated,1213
12547060,1622530280,0xf11a8006ddc6f8c56b39ab77e72016eb5c34a24aafa1924f635e0ab1c91b839f,83,0xd04c4236651e94be95e67f47d671e78409f0583e74a2539a09546f45b5ed4944,0x617b7075fc2c30dbad0f7d0871a8f60b245acb72,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000000000000000,DFYN Token,DFYN,18,188,102111,18000000000,94642,12006185,deprecated,1211
12547064,1622530318,0x19ad21475e8d1b82822545e4807970fcd0e56663d6d9badfd9b961e713dae416,3833,0x4c097654d1b901b3b9d616237792557fe1b466b7159856c1662eff78b8df2f7d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,2159869150331532655085,Frax Share,FXS,18,356,348372,25000000000,330509,9205439,deprecated,1207
12547067,1622530384,0x0a8be5081ef81602caaf9533a2057d2b3a6ca9682f71f11d747109224cab476c,2816,0x42d0c4403354b7cd1563e587addb4774c9b62906d7692665ad889fc4cafae898,0x0a8a06071c878df9ec2b5f9663a4b08b0f8c08f4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,952427820924,USD Coin,USDC,6,165,114687,17000000000,92218,10338039,deprecated,1204
12547069,1622530393,0x94555073dc7cef58010b6797cb7dadd16905f1d95a60ab287baae83684b0282e,177,0x49db0ea2f3aee546ea22a39142c72f21cc90a83b90f781a479085321135cb748,0x3cd4515e531b891407953cc73894ea64f32e9555,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,762984460860843444371,Dai Stablecoin,DAI,18,256,97261,18000000000,74792,13238050,deprecated,1202
12547070,1622530411,0x7f56a7747ac7b789f324f4f156b42bd978b0b79e0038aff227ce79e465160536,15,0x6098a234a58c0f391155b7525244427b29e15626ca118048c0e4e93eb4782220,0xae1c3865f25d5a77b2f48803c10cf63ed765b1a7,0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,16111490446156973499255,DSLA,DSLA,18,100,110405,16000000000,87936,6619803,deprecated,1201
12547072,1622530422,0xbc8da635780724b14ab67d87e9de02dffca31d7c225bfb5768975e01e3da9e76,39,0x118c7eae946a2e55b5f40e445a4e3127351d81dc0bce31d8dce50dc9368f6353,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x53073cb69d2967b8d16761caea78d51ec5fca7c6,1000000,USD Coin,USDC,6,159,293662,18000000000,276955,8920474,deprecated,1199
12547077,1622530468,0x36700b5d93dec847311fc6517a1b5a5c28a46fe8343369b2dbf9d33ee159c8e8,21,0xf65ead56189462a720d724be0f0f33640ee0ca8511901b22a88645f588cf0129,0x33ba3731f2d39df67c1dbdbe133844890b28f8d9,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000000000000000000,Dai Stablecoin,DAI,18,163,97249,15000001347,89780,14828582,deprecated,1194
12547081,1622530519,0x7e7ae9bc4aa34296ef3e86e4c03b54ae3de43cdc36ed029acd1b5b37320f92df,0,0x026410fd28096bac4fc34cffce1246df0decf6341c4823c684711d7e76ef9cab,0x751c830c1fa403bcfc0e53ab71f08425c0908918,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,90000000,USD Coin,USDC,6,194,263207,22100000000,220469,8630492,deprecated,1190
12547086,1622530590,0x9952e797a45948ecebdc86a6db26f3762e9c734168094204e5167ecae3d407f4,1264,0x406b2ba6bd418e646f46af776e7a43abb79d46cc5725afc0e19781df79e31f1c,0x71abba53768a3d8fab89ff22aba855d36aaf0147,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,949000000,Tether USD,USDT,6,156,108181,20000000000,100712,6248072,deprecated,1185
12547091,1622530634,0x252b794cf0e788578eec6849fabff58d1aafb0c31408415401cb82405192f6a1,370,0x481c339084a4c1dbe0dc42ba540df101b58dd955dc1b98a6519c8dc33bcace9e,0x92ec90d6e692d39b189308621c9b12f33372ddb9,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2118638760,Tether USD,USDT,6,57,108181,22000000000,85712,3042810,deprecated,1180
12547091,1622530634,0x0ad69aca3cbd11c94ab770e7e3ce967221329f3399661bef7af16dbe1d74d089,637,0x481c339084a4c1dbe0dc42ba540df101b58dd955dc1b98a6519c8dc33bcace9e,0x9981585db0b0862bb51d9aeea1929812aa735d26,0x6c28aef8977c9b773996d0e8376d2ee379446f2f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5027021723478544492,Quickswap,QUICK,18,72,98605,21000000000,76136,3580133,deprecated,1180
12547098,1622530820,0x69ad6c74b25659ece534a27fd58f7236e1fcf68170c644e0bc334283cbe3aea3,48,0x4a1be34800936fe8f8c878d5d91ac892c0747d6376b8462b6fae5294a96df67c,0x84f40f47c2a6f057e7be8d730ff61eb4ae2857ca,0x514910771af9ca656af840dff83e8264ecf986ca,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,188655000000000000000,ChainLink Token,LINK,18,36,100531,22000000000,78062,1556661,deprecated,1173
12547098,1622530820,0x5e86fb6a2f1f7e2ba9ada83abb50ef912e8d35d5f05c514731a007387772b000,671,0x4a1be34800936fe8f8c878d5d91ac892c0747d6376b8462b6fae5294a96df67c,0xd0cbfc8fd2c068808ecadf2760b1411b625e89b5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1250000000,Tether USD,USDT,6,48,108181,22000000000,85712,2594695,deprecated,1173
12547098,1622530820,0x0f4d574a7ecfb576dc70c1bb0be43e9d0ea1c4fedd0f61cf553f8668dc65dc37,225,0x4a1be34800936fe8f8c878d5d91ac892c0747d6376b8462b6fae5294a96df67c,0xe31178580771098eaa7f0f4d349a3573360ff098,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,500000000000,Tether USD,USDT,6,182,432724,21000000000,85712,12482600,deprecated,1173
12547099,1622530822,0x30732c6a490c7a684b13eb5d5890b8637f516f91a6952c4bf088f78c53a43c21,624,0x3a89d71e2a2ef1845f2ec2275b10f467d102def4a921c44eb238957d7a3dd206,0x663759b2a4058d14fe5d7d5555bf0c429c3006ed,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1218287263616369178139,DFYN Token,DFYN,18,24,102147,26000000000,79678,1313955,deprecated,1172
12547103,1622530882,0x06560f0eb9e1e6729bb1abacc18abc424edfd026485b5c1fac6edeb68f10aaf6,380,0x206702562e01c91faff547bdd246916d9cc73adf2d95cd4b53ba3aa08713ecbd,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xd533a949740bb3306d119cc777fa900ba034cd52,0x2303fd39e04cf4d6471df5ee945bd0e2cfb6c7a2,221770777364133550816,Curve DAO Token,CRV,18,35,278516,18700000000,262823,2636655,deprecated,1168
12547103,1622530882,0x1d1d84bf52eefd8805f7bd63192ce1137af81372fc83a96da087de93eae12ecb,60,0x206702562e01c91faff547bdd246916d9cc73adf2d95cd4b53ba3aa08713ecbd,0xa23e025cfebea4329246fa0a5f123546172bd2ed,0x3f382dbd960e3a9bbceae22651e88158d2791550,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1285926999061956404918,Aavegotchi GHST Token,GHST,18,97,196249,18000000000,188780,8579872,deprecated,1168
12547104,1622530890,0x76654d3fdc8f960d745c56d5f92cb6eb8474913550b1182e156d9faeb5124451,234,0xab0ecac9b25a77bd3ad03c6df93589727e8c1f1d095060330decdec46fe14e28,0x8d2e74c749fdd371dd04781b8fe9310da29ac31a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,52858012221,USD Coin,USDC,6,70,114687,26000000000,92218,4557984,deprecated,1167
12547108,1622530983,0xd462d3bad5def578d4e495bbcb8f13fe82b810720991fac1032f6441b8114fcd,2242,0xfdf95e41a8031c73263423a5fff2ad78a7fbed1d4480f06b1d8d9ab1adc78fa8,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x467bccd9d29f223bce8043b84e8c8b282827790f,0xe82f35ffa47704d47681a21d47db24d7b3436789,70000000,Telcoin,TEL,2,390,278313,25000000000,262601,13480130,deprecated,1163
12547108,1622530983,0x7dfa8554676644176a267698d862d1f550c280178706b1e742daf402c26cf366,3839,0xfdf95e41a8031c73263423a5fff2ad78a7fbed1d4480f06b1d8d9ab1adc78fa8,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,0x8ffe40a3d0f80c0ce6b203d5cdc1a6a86d9acaea,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2965277892197,IG Gold,IGG,6,394,104651,24000000000,82182,13651106,deprecated,1163
12547109,1622530991,0x10b1f08df6fa41781111ac4715d0f3d0f44c730dd70b500667062862ea6c74af,57,0x6c298ec5c711ccf1a111ba9822fc79e2dd35fc537015b49b2c8ea11f21a587bd,0x6ee67ac3df151f6607c78fe8c5d79e0f48b5e45d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3008867450,USD Coin,USDC,6,22,114675,23000000000,107206,2639281,deprecated,1162
12547109,1622530991,0x9108579a49377285a2fb1f44d17c40550dcee219223cbebdce5dec689b3f965d,4261,0x6c298ec5c711ccf1a111ba9822fc79e2dd35fc537015b49b2c8ea11f21a587bd,0xb786074078d2cd10146521b500cfd8a154c13b2d,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,519613817294307613365,Dai Stablecoin,DAI,18,70,97249,22000000000,74780,6877453,deprecated,1162
12547111,1622531009,0xab19342f09a4ca69b246e6fd905a1fa325af6b45cf5660747f24eec633845b65,36,0x1f797d95a5687c7515cfec120f82353bc2294d2ca85557378d942d1ad7031af9,0xa5a53bcf70d48ef4dfb3a51824403a265f58477e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4000000000,USD Coin,USDC,6,282,114663,19000000000,92194,10319167,deprecated,1160
12547115,1622531075,0x18c2aed022daffa1cbd2415e0a54389052510b24916b39c65b8361f0ca911680,23,0x84a88e658903c6864960387888ae1278626070032d4216bf0de18b165d59e6db,0x2fb2a3406d4139d55407b6e3c3af6ae5c75a10bc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1000000000,Tether USD,USDT,6,65,108169,23000000000,85700,4594582,deprecated,1156
12547115,1622531075,0xb7a88f33479ed113d8d5977f555a0fcd594be9c23d8df2ad9bfceb7c230f08bf,370,0x84a88e658903c6864960387888ae1278626070032d4216bf0de18b165d59e6db,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xbfcbeaa8f199d8756e2221cbd3109036c8e3c043,1000000000,USD Coin,USDC,6,67,293712,23000000000,277005,5081282,deprecated,1156
12547118,1622531118,0xbbe442ff0922ae01bc51bf98078644073b02b12cc7c9d0e2c10e1ab0d31ba637,1514,0xe9511957ddfe73d4c90c87dcff36854722955cb817afb7c1290292bf4c50b9ee,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3a431b013967a3f50b778c186e0f2019e32b8ae6,202384251705,Tether USD,USDT,6,64,290686,19000000000,274479,5216534,deprecated,1153
12547120,1622531132,0x34b4fefd9926810cc47b46349272fe25c031ff9879c5a69e1db8a5cc74670b17,31,0x7301b16cb5da52b15d333366c8d9e3060ce564e3de746604f8687e9cf3616c86,0x8483a0ff45c7eefec6e0b2dca99577292403ce9e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1997000000000000000,Aave Token,AAVE,18,193,251891,16500000000,229422,14612276,deprecated,1151
12547122,1622531148,0xb10c56ba554cf449867dc89d62d6e390c83a45e03c687493330a42d7b8a195f9,23,0x66c1cfc089fccdd36306ad61006c760adc4c8c598653299c8d9eb8688edcba42,0x748f8031cbba01d5fe41575d6f25148b8da59bf9,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2157469484803605098,Aave Token,AAVE,18,152,251903,18000000000,229434,11563853,deprecated,1149
12547124,1622531177,0xc134d6f83b2cf5cb0d0925157cdcfdeb86cd35b6e7b5fca5b8342f25b584be15,1515,0x68e000866501ae61688a20f7997f5828a5897f855a0c761754bf39d07e385605,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3a431b013967a3f50b778c186e0f2019e32b8ae6,203579099851,USD Coin,USDC,6,31,275747,18000000000,259867,3541477,deprecated,1147
12547125,1622531181,0xa02f8158ff6b674e245c1a2766bbf3f1bd5b474dab17afdb089e053c041ee170,23,0xc00ad9da0ac8c8048979191f99e8ffcc22c95f713377697a209a4c3d3b46fc73,0xfa4b8e5b80c3bf2fa3b304949630f11dbb2dfd70,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1000000000000000000000,Dai Stablecoin,DAI,18,42,97237,15000001347,89768,14963078,deprecated,1146
12547126,1622531186,0x7ebeeab43cb6fa6f1ded84e0a7f502526897bf90a8563c2b99cb1b96257affab,14,0xb36b766905c3e9c2c50005b1bef4bf4715e5ed2a6b20eaa8fe8f040726232430,0x8b79852b7a5358f7b0c51e75454f237e188cfd31,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,500000000,Tether USD,USDT,6,64,108169,20000000000,100700,7668739,deprecated,1145
12547127,1622531191,0x24514e6627939daeaec7af3cd713c42d09f77d4ac1c6e2e13ff29f64cefa577c,274,0x09082a4e924d2ab9a2a3e3973874eb42a964fe18a164870e1b18dc9610e1eb2f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xee573a945b01b788b9287ce062a0cfc15be9fd86,0x3db2f4130e9fba21c07668ffd701ea1445713134,3736331492198863309410,Exeedme,XED,18,67,281386,15000001347,265602,14833230,deprecated,1144
12547128,1622531195,0x73ef3158cd18e833c09f415e24daae8b0ac3780074dc626ac49057cfb6a9a2a2,37,0x9ff8b1d748e03b8be212d14c35f4ce8bccf5775a82a79d4684f43b5889a2049c,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x203372e2a8f2f807a10ca8231fa74e4fd303f298,67500000000,Tether USD,USDT,6,46,327823,15000001347,311616,14786542,deprecated,1143
12547129,1622531201,0x7b7fa1d86569471e768364c5129ecca0914d49d39a2a758165a287900ffe5dee,6,0x87a561b82362c3cff4cac17c1dfa38895b15953629d54c8afc1d44767bbadc73,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x1de72cf4ec1b1206a2a6f9ce35b01c27be2e2daf,147909132300784478142,Frax Share,FXS,18,25,363339,15000001347,345012,14596387,deprecated,1142
12547130,1622531202,0x052ba2313d1f31785aa8cae0f569812663f01076d361acd6df9f05f9b5e0b2f1,49,0x61fda71babced635c439af2c848c0c3929be492aefb1565fac1710535c4ead87,0x93bab811d1c698f4786f79c4a3c9e835781f5be3,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1090000000,Tether USD,USDT,6,187,108181,15000001347,85712,14520863,deprecated,1141
12547137,1622531293,0x199476351dd224b7454fd5ac7e9c5536bf344c4b90ae302d2888ec5ca2624a1a,22,0x97ae3b46da61d56444bfb54b594fe3c4b020005263a2033bd4e0ff60abc977ed,0x3d6f39b9cc047bae9f5c4ba8bf4a763478a482b2,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5080393782,Tether USD,USDT,6,58,108193,15000001347,85724,14963059,deprecated,1134
12547139,1622531329,0xc4515877f6b4c3fb6bfe668bf2a2ccdd66bed1a8c59f1d9555b9f56336e92101,12,0x93ea7aceab87bf0221fa50029d949ac6e415c20b2764690a3f529c06fca7bd4d,0xe34b087bf3c99e664316a15b01e5295eb3512760,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,32365511,USD Coin,USDC,6,110,303738,16000001347,222604,8442513,deprecated,1132
12547142,1622531350,0xa875ba8be92b74be3a0a6c72cbdeb015897eb1092fd77b605c8c28a3eff2ef4a,252,0x364766d2c35c0211b0da81e32a936eba3db65306659157d68edced55be4b485b,0x901b676e27fa9ced94dcea48f73c97780b908311,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,447082802987390764434,SushiToken,SUSHI,18,40,102323,16000000000,79854,2302039,deprecated,1129
12547145,1622531385,0xb708803ab139cf942d327a4411ec15afaf3dca7f31648a6ec68f350e9fabf317,12,0xaa6e09689e8904ad3241045c50f04ac9fbc836ef745e6326951f9d6b21fde206,0xdd995f9c36cf9f774102982c93dfc20c567f2f33,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,43081921223773877339,Route,ROUTE,18,184,102869,16000000000,80400,14588426,deprecated,1126
